job_id,job_title,role,location,company,skills,url
449,Business Analyst - Lead,Business Analyst,Kolkata,Flipkart,"Data Visualization, ETL, Kubernetes, Python, SQL, scikit-learn",https://example.com/job/449
450,ML Engineer,ML Engineer,Mumbai,TCS,"A/B Testing, GCP, Pandas, SQL, Tableau, TensorFlow",https://example.com/job/450
451,Data Analyst - Senior,Data Analyst,Bengaluru,PhonePe,"Airflow, Docker, Git, Machine Learning, R, Spark, Tableau",https://example.com/job/451
452,ML Engineer - Junior,ML Engineer,Chennai,Wipro,"Communication, Data Visualization, Excel, Git, Python, R, Statistics",https://example.com/job/452
453,Data Scientist - Senior,Data Scientist,Bengaluru,Accenture,"AWS, Data Visualization, Deep Learning, GCP, Git, NumPy, Pandas, PyTorch",https://example.com/job/453
454,Data Analyst - Senior,Data Analyst,Mumbai,Wipro,"Airflow, Data Visualization, GCP, Kubernetes, Linux, Machine Learning, NLP",https://example.com/job/454
455,BI Developer,BI Developer,Kolkata,Swiggy,"API, AWS, Airflow, Data Visualization, Docker, Kubernetes, Linux, PyTorch",https://example.com/job/455
456,Data Scientist - Senior,Data Scientist,Noida,Flipkart,"API, Communication, Hadoop, Linux, NLP, Tableau",https://example.com/job/456
457,Business Analyst - Senior,Business Analyst,Chennai,Freshworks,"AWS, Git, NLP, PyTorch, Spark, Statistics",https://example.com/job/457
458,Data Scientist,Data Scientist,Pune,Accenture,"ETL, Linux, Machine Learning, scikit-learn",https://example.com/job/458
459,BI Developer - Lead,BI Developer,Pune,PhonePe,"Data Visualization, Docker, NumPy, Spark, Tableau, scikit-learn",https://example.com/job/459
460,Data Analyst - Junior,Data Analyst,Noida,Wipro,"Azure, Hadoop, SQL, scikit-learn",https://example.com/job/460
461,Data Analyst - Senior,Data Analyst,Bengaluru,Infosys,"AWS, Data Visualization, ETL, GCP, Kubernetes, SQL",https://example.com/job/461
462,ML Engineer - Junior,ML Engineer,Pune,TCS,"API, AWS, Communication, Git, Linux, NLP, Pandas, Spark, scikit-learn",https://example.com/job/462
463,ML Engineer,ML Engineer,Hyderabad,Amazon,"A/B Testing, API, Azure, Deep Learning, Excel, Spark, Tableau",https://example.com/job/463
464,Data Analyst - Lead,Data Analyst,Mumbai,Flipkart,"Docker, GCP, Hadoop, Kubernetes, Machine Learning, NumPy, Python, SQL",https://example.com/job/464
465,Data Scientist,Data Scientist,Noida,Infosys,"Communication, ETL, Linux, Power BI, PyTorch, Tableau",https://example.com/job/465
466,Data Analyst - Lead,Data Analyst,Mumbai,Amazon,"Docker, Git, Linux, NumPy, Pandas, R, Tableau",https://example.com/job/466
467,Business Analyst,Business Analyst,Bengaluru,PhonePe,"Azure, Data Visualization, Git, Pandas, Spark",https://example.com/job/467
468,Business Analyst,Business Analyst,Kolkata,Accenture,"Excel, Hadoop, NLP, NumPy, Power BI, Spark, TensorFlow",https://example.com/job/468
469,Data Scientist,Data Scientist,Mumbai,Swiggy,"A/B Testing, AWS, Airflow, Kubernetes, Spark, Statistics, Tableau, scikit-learn",https://example.com/job/469
470,Business Analyst - Junior,Business Analyst,Chennai,Wipro,"GCP, Machine Learning, Power BI, Spark, Statistics, TensorFlow, scikit-learn",https://example.com/job/470
471,Business Analyst - Lead,Business Analyst,Noida,Freshworks,"API, Deep Learning, Linux, Machine Learning, NLP, Power BI, Spark",https://example.com/job/471
472,Data Scientist - Lead,Data Scientist,Delhi,Deloitte,"Airflow, Git, NumPy, Python, R",https://example.com/job/472
473,Data Scientist - Senior,Data Scientist,Bengaluru,Infosys,"Communication, Deep Learning, Git, Linux, Python",https://example.com/job/473
474,Data Analyst - Junior,Data Analyst,Chennai,Deloitte,"Azure, ETL, Linux, Python, Statistics, TensorFlow",https://example.com/job/474
475,Data Analyst - Senior,Data Analyst,Delhi,Accenture,"API, Azure, Deep Learning, Excel, Hadoop, Kubernetes, Linux, TensorFlow, scikit-learn",https://example.com/job/475
476,Data Analyst - Junior,Data Analyst,Chennai,Deloitte,"Azure, Hadoop, Kubernetes, Python, R",https://example.com/job/476
477,ML Engineer - Senior,ML Engineer,Chennai,Amazon,"Airflow, Communication, Linux, NumPy, PyTorch, Tableau",https://example.com/job/477
478,Data Scientist - Senior,Data Scientist,Mumbai,Infosys,"ETL, Hadoop, Statistics, Tableau",https://example.com/job/478
479,BI Developer,BI Developer,Noida,Swiggy,"A/B Testing, Airflow, Azure, ETL, NumPy, Python, R",https://example.com/job/479
480,Data Scientist,Data Scientist,Bengaluru,Freshworks,"A/B Testing, AWS, Deep Learning, Pandas, PyTorch",https://example.com/job/480
481,Data Analyst - Senior,Data Analyst,Noida,TCS,"Azure, Data Visualization, NLP, Power BI, SQL, TensorFlow",https://example.com/job/481
482,Business Analyst,Business Analyst,Bengaluru,Accenture,"Azure, Deep Learning, Excel, Hadoop, Linux, Power BI",https://example.com/job/482
483,BI Developer,BI Developer,Kolkata,Infosys,"A/B Testing, ETL, Git, Machine Learning, R, scikit-learn",https://example.com/job/483
484,Data Analyst - Senior,Data Analyst,Bengaluru,PhonePe,"Azure, GCP, NumPy, Pandas, Spark",https://example.com/job/484
485,Data Scientist - Junior,Data Scientist,Chennai,Accenture,"Airflow, Azure, NLP, NumPy, PyTorch, R, TensorFlow, scikit-learn",https://example.com/job/485
486,ML Engineer - Junior,ML Engineer,Chennai,Wipro,"AWS, Data Visualization, NumPy, Power BI, R, SQL",https://example.com/job/486
487,ML Engineer - Senior,ML Engineer,Hyderabad,Infosys,"API, Deep Learning, ETL, Spark, Tableau, scikit-learn",https://example.com/job/487
488,Data Scientist - Senior,Data Scientist,Kolkata,Freshworks,"Communication, ETL, Git, Machine Learning, SQL",https://example.com/job/488
489,Data Scientist - Senior,Data Scientist,Kolkata,Freshworks,"API, Azure, ETL, GCP, Power BI, Tableau, scikit-learn",https://example.com/job/489
490,Data Scientist,Data Scientist,Bengaluru,Accenture,"AWS, Communication, Excel, Kubernetes, NLP, Tableau",https://example.com/job/490
491,Data Scientist - Senior,Data Scientist,Kolkata,TCS,"A/B Testing, API, Airflow, Docker, Kubernetes, SQL, Statistics, TensorFlow",https://example.com/job/491
492,ML Engineer - Lead,ML Engineer,Delhi,PhonePe,"Airflow, Communication, Data Visualization, Excel, Git, Pandas, PyTorch",https://example.com/job/492
493,BI Developer - Junior,BI Developer,Mumbai,Flipkart,"AWS, Azure, Data Visualization, Excel, GCP, R, Statistics, scikit-learn",https://example.com/job/493
494,ML Engineer,ML Engineer,Delhi,PhonePe,"Azure, Communication, ETL, Spark, scikit-learn",https://example.com/job/494
495,Data Scientist - Lead,Data Scientist,Noida,Deloitte,"ETL, GCP, NLP, PyTorch, SQL",https://example.com/job/495
496,ML Engineer - Lead,ML Engineer,Hyderabad,TCS,"API, Deep Learning, Hadoop, PyTorch, Python, R, scikit-learn",https://example.com/job/496
497,Business Analyst - Lead,Business Analyst,Delhi,Amazon,"A/B Testing, Communication, Excel, Kubernetes, Power BI, R, Spark",https://example.com/job/497
498,Business Analyst,Business Analyst,Chennai,Deloitte,"Azure, Git, Power BI, Tableau, TensorFlow",https://example.com/job/498
499,Business Analyst - Senior,Business Analyst,Kolkata,Amazon,"Azure, Excel, Hadoop, Machine Learning, Power BI, R, Tableau, scikit-learn",https://example.com/job/499
500,BI Developer - Lead,BI Developer,Chennai,TCS,"A/B Testing, AWS, Communication, Excel, Machine Learning, Power BI, R, TensorFlow",https://example.com/job/500
501,Data Scientist - Senior,Data Scientist,Kolkata,Deloitte,"Communication, Docker, Excel, Kubernetes, Machine Learning, NumPy, SQL, Spark, Statistics",https://example.com/job/501
502,BI Developer,BI Developer,Bengaluru,Infosys,"GCP, Git, Linux, NumPy, Python",https://example.com/job/502
503,Data Scientist - Lead,Data Scientist,Bengaluru,Flipkart,"AWS, Docker, ETL, Machine Learning, NumPy, R, Statistics, scikit-learn",https://example.com/job/503
504,ML Engineer - Junior,ML Engineer,Noida,TCS,"API, GCP, NLP, Power BI, Spark, Statistics",https://example.com/job/504
505,Data Scientist - Lead,Data Scientist,Bengaluru,Swiggy,"API, Deep Learning, Kubernetes, TensorFlow",https://example.com/job/505
506,Data Analyst - Junior,Data Analyst,Bengaluru,Wipro,"AWS, Azure, Communication, Git, Hadoop, Power BI, scikit-learn",https://example.com/job/506
507,BI Developer - Junior,BI Developer,Noida,Amazon,"AWS, Airflow, Data Visualization, Docker, Pandas, scikit-learn",https://example.com/job/507
508,Data Analyst - Junior,Data Analyst,Pune,Amazon,"Docker, Hadoop, NLP, PyTorch, TensorFlow",https://example.com/job/508
509,ML Engineer - Lead,ML Engineer,Kolkata,Accenture,"Azure, GCP, NLP, Tableau",https://example.com/job/509
510,ML Engineer - Senior,ML Engineer,Hyderabad,Wipro,"A/B Testing, AWS, ETL, GCP, Machine Learning",https://example.com/job/510
511,Data Analyst - Senior,Data Analyst,Chennai,Amazon,"Deep Learning, NLP, Power BI, Spark",https://example.com/job/511
512,Business Analyst - Senior,Business Analyst,Mumbai,PhonePe,"Airflow, Communication, Excel, Kubernetes, Pandas, TensorFlow, scikit-learn",https://example.com/job/512
513,BI Developer,BI Developer,Delhi,Amazon,"A/B Testing, ETL, Excel, GCP, Git, NLP, PyTorch, Statistics",https://example.com/job/513
514,BI Developer - Senior,BI Developer,Kolkata,Deloitte,"API, ETL, Linux, Python, SQL",https://example.com/job/514
515,BI Developer,BI Developer,Delhi,Infosys,"Deep Learning, Docker, ETL, Hadoop, Kubernetes, Pandas, PyTorch",https://example.com/job/515
516,Data Analyst - Lead,Data Analyst,Mumbai,Amazon,"Data Visualization, Excel, R, SQL, Tableau, scikit-learn",https://example.com/job/516
517,Business Analyst - Junior,Business Analyst,Hyderabad,Accenture,"Communication, ETL, GCP, Git, Linux, Machine Learning, Pandas, scikit-learn",https://example.com/job/517
518,Data Analyst - Senior,Data Analyst,Noida,Flipkart,"API, Deep Learning, GCP, Machine Learning, Power BI, scikit-learn",https://example.com/job/518
519,BI Developer - Senior,BI Developer,Delhi,Deloitte,"API, AWS, Hadoop, Pandas, Python",https://example.com/job/519
520,Business Analyst - Senior,Business Analyst,Chennai,Wipro,"Azure, Communication, Hadoop, NLP, PyTorch, Tableau",https://example.com/job/520
521,Data Scientist - Senior,Data Scientist,Noida,Accenture,"Excel, Linux, NLP, NumPy, PyTorch, Statistics",https://example.com/job/521
522,Business Analyst - Senior,Business Analyst,Chennai,Amazon,"Airflow, Data Visualization, ETL, Excel, GCP, Machine Learning, NumPy, Python",https://example.com/job/522
523,Data Scientist - Junior,Data Scientist,Hyderabad,Flipkart,"API, Azure, Deep Learning, ETL, Excel, GCP, Hadoop, Power BI, Tableau",https://example.com/job/523
524,Data Scientist,Data Scientist,Chennai,Deloitte,"Airflow, GCP, Power BI, Spark, Statistics, Tableau",https://example.com/job/524
525,BI Developer - Junior,BI Developer,Noida,TCS,"Excel, GCP, Git, Kubernetes, NLP",https://example.com/job/525
526,ML Engineer - Lead,ML Engineer,Delhi,Freshworks,"AWS, NLP, Pandas, R, Spark, Statistics",https://example.com/job/526
527,Data Scientist - Senior,Data Scientist,Hyderabad,Deloitte,"Airflow, Communication, Docker, Excel, Kubernetes, NumPy, R, SQL",https://example.com/job/527
528,Data Analyst,Data Analyst,Hyderabad,Wipro,"AWS, Communication, GCP, Machine Learning, NumPy, TensorFlow",https://example.com/job/528
529,Data Analyst - Junior,Data Analyst,Delhi,Infosys,"Deep Learning, Excel, Git, Machine Learning, Pandas, R, TensorFlow",https://example.com/job/529
530,ML Engineer,ML Engineer,Chennai,Accenture,"API, GCP, Hadoop, SQL, TensorFlow",https://example.com/job/530
531,BI Developer - Lead,BI Developer,Noida,Wipro,"ETL, Linux, Pandas, R",https://example.com/job/531
532,BI Developer - Junior,BI Developer,Delhi,Infosys,"Azure, Deep Learning, Kubernetes, NumPy, Python, Spark, Tableau",https://example.com/job/532
533,Data Scientist - Senior,Data Scientist,Noida,Deloitte,"API, AWS, GCP, NLP, Tableau",https://example.com/job/533
534,Data Analyst - Junior,Data Analyst,Hyderabad,Flipkart,"Excel, GCP, PyTorch, Statistics, TensorFlow",https://example.com/job/534
535,Data Analyst - Junior,Data Analyst,Hyderabad,Deloitte,"API, Airflow, Communication, ETL, Excel, Python, SQL, TensorFlow",https://example.com/job/535
536,Business Analyst,Business Analyst,Mumbai,PhonePe,"A/B Testing, Excel, GCP, Kubernetes, Spark",https://example.com/job/536
537,Data Scientist - Senior,Data Scientist,Chennai,Amazon,"AWS, Airflow, Communication, Docker, Hadoop, Spark",https://example.com/job/537
538,BI Developer,BI Developer,Kolkata,Deloitte,"A/B Testing, GCP, Kubernetes, Pandas, scikit-learn",https://example.com/job/538
539,Data Scientist,Data Scientist,Mumbai,Wipro,"API, Airflow, Azure, GCP, Kubernetes, Linux, NumPy, R, TensorFlow",https://example.com/job/539
540,BI Developer - Junior,BI Developer,Noida,Infosys,"AWS, Communication, Excel, Linux, Python, Spark, TensorFlow",https://example.com/job/540
541,Data Analyst - Senior,Data Analyst,Kolkata,PhonePe,"Azure, ETL, Hadoop, NumPy, Pandas, Power BI, SQL, Tableau",https://example.com/job/541
542,Data Scientist - Junior,Data Scientist,Pune,Freshworks,"A/B Testing, API, Azure, Deep Learning, Docker, Excel, R, SQL, Statistics",https://example.com/job/542
543,BI Developer,BI Developer,Hyderabad,Deloitte,"ETL, GCP, NLP, Power BI, SQL, Statistics, scikit-learn",https://example.com/job/543
544,ML Engineer - Senior,ML Engineer,Pune,Amazon,"AWS, Communication, Excel, Hadoop",https://example.com/job/544
545,ML Engineer - Senior,ML Engineer,Hyderabad,Flipkart,"API, Data Visualization, ETL, Git, NLP, NumPy, Pandas",https://example.com/job/545
546,BI Developer - Junior,BI Developer,Kolkata,Deloitte,"Data Visualization, Docker, GCP, NumPy, Power BI",https://example.com/job/546
547,Data Analyst - Junior,Data Analyst,Hyderabad,Wipro,"API, AWS, Azure, Deep Learning, NLP, Power BI, R, Spark",https://example.com/job/547
548,Business Analyst,Business Analyst,Hyderabad,Freshworks,"AWS, Airflow, Hadoop, PyTorch, R, SQL, Tableau",https://example.com/job/548
549,Data Analyst - Lead,Data Analyst,Mumbai,Deloitte,"Data Visualization, GCP, Git, Kubernetes, Power BI, TensorFlow",https://example.com/job/549
550,BI Developer - Senior,BI Developer,Mumbai,Infosys,"Excel, Pandas, PyTorch, Statistics, Tableau",https://example.com/job/550
551,Data Scientist - Senior,Data Scientist,Mumbai,Amazon,"API, GCP, Git, Linux, Pandas, SQL, scikit-learn",https://example.com/job/551
552,ML Engineer - Junior,ML Engineer,Chennai,Infosys,"API, NumPy, Pandas, Python, SQL",https://example.com/job/552
553,ML Engineer - Senior,ML Engineer,Bengaluru,Swiggy,"AWS, Docker, Excel, Git, Kubernetes, Python, scikit-learn",https://example.com/job/553
554,BI Developer - Senior,BI Developer,Noida,Flipkart,"AWS, Airflow, Communication, Machine Learning, NumPy, Power BI, Statistics, Tableau",https://example.com/job/554
555,Business Analyst - Senior,Business Analyst,Chennai,Deloitte,"AWS, Excel, Linux, Statistics, TensorFlow",https://example.com/job/555
556,Business Analyst - Lead,Business Analyst,Hyderabad,Deloitte,"A/B Testing, API, GCP, Machine Learning",https://example.com/job/556
557,Business Analyst - Senior,Business Analyst,Bengaluru,Infosys,"Deep Learning, Excel, Kubernetes, NumPy, Tableau",https://example.com/job/557
558,ML Engineer - Senior,ML Engineer,Pune,Amazon,"Data Visualization, GCP, Git, Machine Learning, Power BI, SQL",https://example.com/job/558
559,Data Analyst,Data Analyst,Noida,PhonePe,"API, Azure, Docker, Machine Learning, NumPy, Statistics, TensorFlow",https://example.com/job/559
560,ML Engineer,ML Engineer,Chennai,TCS,"Data Visualization, Git, Hadoop, NLP, Pandas, PyTorch, Python, SQL, TensorFlow",https://example.com/job/560
561,Data Analyst,Data Analyst,Chennai,Swiggy,"API, AWS, Docker, NumPy, Python, Statistics",https://example.com/job/561
562,BI Developer,BI Developer,Bengaluru,PhonePe,"Excel, Hadoop, NLP, SQL, Spark",https://example.com/job/562
563,ML Engineer - Junior,ML Engineer,Kolkata,Freshworks,"Data Visualization, Docker, Machine Learning, Spark, TensorFlow",https://example.com/job/563
564,ML Engineer - Junior,ML Engineer,Hyderabad,Swiggy,"A/B Testing, AWS, Data Visualization, Kubernetes, NumPy, Statistics, TensorFlow, scikit-learn",https://example.com/job/564
565,BI Developer,BI Developer,Delhi,Freshworks,"A/B Testing, Azure, Kubernetes, Machine Learning, NLP, Statistics, Tableau",https://example.com/job/565
566,Business Analyst - Lead,Business Analyst,Kolkata,TCS,"A/B Testing, Communication, Linux, NumPy, Tableau",https://example.com/job/566
567,Business Analyst,Business Analyst,Delhi,Accenture,"A/B Testing, Communication, Data Visualization, ETL, Excel, Git, Machine Learning, Tableau",https://example.com/job/567
568,ML Engineer - Lead,ML Engineer,Chennai,Wipro,"API, Airflow, ETL, Machine Learning, Power BI, Python, Spark, scikit-learn",https://example.com/job/568
569,Data Analyst - Junior,Data Analyst,Mumbai,Flipkart,"A/B Testing, AWS, Airflow, Deep Learning, Docker, Linux, R, SQL, TensorFlow",https://example.com/job/569
570,Data Analyst - Senior,Data Analyst,Noida,Swiggy,"API, ETL, Pandas",https://example.com/job/570
571,Data Scientist - Junior,Data Scientist,Kolkata,Deloitte,"A/B Testing, ETL, Git, Machine Learning, NLP, SQL, TensorFlow",https://example.com/job/571
572,Data Scientist - Lead,Data Scientist,Mumbai,Flipkart,"Airflow, Deep Learning, Docker, NumPy, Statistics, Tableau, scikit-learn",https://example.com/job/572
573,Data Scientist - Junior,Data Scientist,Delhi,Infosys,"A/B Testing, Pandas, Python, TensorFlow",https://example.com/job/573
574,ML Engineer,ML Engineer,Mumbai,Infosys,"Azure, Linux, Pandas, Power BI, Python, SQL",https://example.com/job/574
575,ML Engineer - Senior,ML Engineer,Bengaluru,Accenture,"API, AWS, Data Visualization, Excel, GCP, Pandas, R, Statistics",https://example.com/job/575
576,ML Engineer,ML Engineer,Pune,PhonePe,"Azure, Docker, Kubernetes, PyTorch, SQL",https://example.com/job/576
577,Business Analyst - Senior,Business Analyst,Bengaluru,Flipkart,"AWS, Docker, NLP, Spark, TensorFlow, scikit-learn",https://example.com/job/577
578,Data Analyst,Data Analyst,Bengaluru,Infosys,"Docker, Excel, Hadoop, Machine Learning, NumPy, Statistics",https://example.com/job/578
579,Data Scientist - Senior,Data Scientist,Chennai,TCS,"AWS, Docker, Excel, Kubernetes, NLP, Spark",https://example.com/job/579
580,Data Analyst - Senior,Data Analyst,Chennai,Deloitte,"Azure, ETL, Excel, Kubernetes, Machine Learning, Statistics, TensorFlow, scikit-learn",https://example.com/job/580
581,BI Developer - Senior,BI Developer,Mumbai,Deloitte,"AWS, Azure, Docker, ETL, Git, Kubernetes, NLP, Python",https://example.com/job/581
582,Data Scientist - Junior,Data Scientist,Chennai,Swiggy,"Communication, Deep Learning, Git, NLP, Pandas, SQL, TensorFlow",https://example.com/job/582
583,Business Analyst,Business Analyst,Noida,Amazon,"A/B Testing, AWS, Excel, Pandas, TensorFlow",https://example.com/job/583
584,ML Engineer,ML Engineer,Pune,Wipro,"AWS, Data Visualization, Git, Hadoop, NumPy, TensorFlow",https://example.com/job/584
585,ML Engineer,ML Engineer,Kolkata,Freshworks,"ETL, Hadoop, NLP, Pandas, R, SQL, Spark, scikit-learn",https://example.com/job/585
586,BI Developer - Junior,BI Developer,Chennai,TCS,"A/B Testing, Communication, Hadoop, Pandas, Power BI, PyTorch, SQL, Tableau",https://example.com/job/586
587,Data Scientist,Data Scientist,Pune,Accenture,"AWS, Azure, Communication, Docker, Excel, SQL, TensorFlow",https://example.com/job/587
588,Data Scientist - Senior,Data Scientist,Hyderabad,Swiggy,"AWS, Communication, ETL, GCP, NLP, Power BI, PyTorch, Statistics",https://example.com/job/588
589,BI Developer - Senior,BI Developer,Bengaluru,Deloitte,"Deep Learning, Excel, Git, Hadoop, NLP, PyTorch",https://example.com/job/589
590,Data Scientist - Junior,Data Scientist,Pune,TCS,"Communication, GCP, Kubernetes, Machine Learning, Pandas, TensorFlow, scikit-learn",https://example.com/job/590
591,Business Analyst - Lead,Business Analyst,Noida,Flipkart,"A/B Testing, Docker, SQL, Statistics",https://example.com/job/591
592,ML Engineer,ML Engineer,Pune,Accenture,"GCP, Git, Kubernetes, NLP, Pandas, Spark, Statistics",https://example.com/job/592
593,Business Analyst - Junior,Business Analyst,Noida,Deloitte,"A/B Testing, Data Visualization, Deep Learning, ETL, Tableau, scikit-learn",https://example.com/job/593
594,Data Scientist,Data Scientist,Hyderabad,Freshworks,"AWS, Git, Linux, Power BI, Python, scikit-learn",https://example.com/job/594
595,Data Scientist - Senior,Data Scientist,Mumbai,Flipkart,"A/B Testing, Communication, Excel, Hadoop, Kubernetes, NumPy, SQL, Tableau, scikit-learn",https://example.com/job/595
596,Business Analyst - Lead,Business Analyst,Pune,TCS,"Communication, Machine Learning, NumPy, Pandas, PyTorch",https://example.com/job/596
597,Business Analyst - Junior,Business Analyst,Hyderabad,PhonePe,"AWS, Excel, Kubernetes, NumPy, Pandas, Power BI, scikit-learn",https://example.com/job/597
598,BI Developer,BI Developer,Noida,Deloitte,"Azure, Data Visualization, ETL, Hadoop, NumPy, Power BI, PyTorch, R, Spark",https://example.com/job/598
599,Data Scientist - Lead,Data Scientist,Delhi,Freshworks,"Deep Learning, Excel, Hadoop, NumPy, Power BI",https://example.com/job/599
